date,consumo_MW
2008-05-19,28713.3
2008-05-20,29805.7
2008-05-21,29470.2
2008-05-22,29150.8
2008-05-23,28658.8
2008-05-24,25604.3
2008-05-25,24899.2
2008-05-26,26737.6
2008-05-27,33459.7
2008-05-28,30158.6
2008-05-29,30025.5
2008-05-30,31088.3
2008-05-31,29581.4
2008-06-01,29393.7
2008-06-02,32090.8
2008-06-03,32979.2
2008-06-04,33057.7
2008-06-05,33846.7
2008-06-06,34638.0
2008-06-07,38209.0
2008-06-08,41483.1
2008-06-09,47511.8
2008-06-10,47808.2
2008-06-11,40940.5
2008-06-12,39882.6
2008-06-13,39225.3
2008-06-14,37600.6
2008-06-15,35035.4
2008-06-16,37295.0
2008-06-17,33578.6
2008-06-18,31547.7
2008-06-19,31429.1
2008-06-20,32754.2
2008-06-21,32767.6
2008-06-22,33360.0
2008-06-23,37575.7
2008-06-24,35370.2
2008-06-25,36341.5
2008-06-26,38929.0
2008-06-27,40752.5
2008-06-28,38793.5
2008-06-29,37697.8
2008-06-30,39002.4
2008-07-01,37694.8
2008-07-02,37466.6
2008-07-03,38697.3
2008-07-04,33440.2
2008-07-05,32260.0
2008-07-06,32866.7
2008-07-07,39224.4
2008-07-08,42332.0
2008-07-09,40782.2
2008-07-10,39323.4
2008-07-11,38521.9
2008-07-12,37976.9
2008-07-13,37246.4
2008-07-14,38398.4
2008-07-15,39134.3
2008-07-16,40719.2
2008-07-17,42673.9
2008-07-18,44459.5
2008-07-19,42542.1
2008-07-20,42771.5
2008-07-21,45132.7
2008-07-22,44301.3
2008-07-23,40880.4
2008-07-24,37867.3
2008-07-25,37126.1
2008-07-26,36239.7
2008-07-27,34464.9
2008-07-28,37624.6
2008-07-29,41009.5
2008-07-30,42359.5
2008-07-31,42414.4
2008-08-01,42056.2
2008-08-02,36281.7
2008-08-03,33722.7
2008-08-04,38101.5
2008-08-05,39309.3
2008-08-06,41481.0
2008-08-07,38811.0
2008-08-08,35381.3
2008-08-09,31350.8
2008-08-10,29819.4
2008-08-11,32036.7
2008-08-12,33394.4
2008-08-13,35259.2
2008-08-14,36655.6
2008-08-15,35154.0
2008-08-16,32041.5
2008-08-17,31741.7
2008-08-18,38254.8
2008-08-19,38969.2
2008-08-20,33855.6
2008-08-21,34517.7
2008-08-22,35471.6
2008-08-23,32574.5
2008-08-24,33823.5
2008-08-25,38317.5
2008-08-26,34226.4
2008-08-27,32941.1
2008-08-28,33046.0
2008-08-29,33467.3
2008-08-30,33497.5
2008-08-31,31801.4
2008-09-01,31314.6
2008-09-02,36526.0
2008-09-03,38723.0
2008-09-04,41066.5
2008-09-05,40843.6
2008-09-06,35914.2
2008-09-07,31729.4
2008-09-08,35418.4
2008-09-09,35050.1
2008-09-10,32553.6
2008-09-11,31809.8
2008-09-12,32031.3
2008-09-13,33640.9
2008-09-14,37890.6
2008-09-15,39418.2
2008-09-16,31984.0
2008-09-17,30845.7
2008-09-18,31126.7
2008-09-19,29437.2
2008-09-20,26419.8
2008-09-21,26768.1
2008-09-22,30948.0
2008-09-23,30386.4
2008-09-24,29793.8
2008-09-25,29285.5
2008-09-26,29635.7
2008-09-27,28474.3
2008-09-28,28695.5
2008-09-29,31013.6
2008-09-30,30167.5
2008-10-01,30128.3
2008-10-02,28880.9
2008-10-03,28643.6
2008-10-04,26176.1
2008-10-05,25760.5
2008-10-06,28881.5
2008-10-07,29267.4
2008-10-08,29463.7
2008-10-09,30253.3
2008-10-10,29528.9
2008-10-11,26167.9
2008-10-12,25667.9
2008-10-13,29249.7
2008-10-14,30182.3
2008-10-15,30653.7
2008-10-16,30916.8
2008-10-17,28352.5
2008-10-18,26048.2
2008-10-19,26152.7
2008-10-20,29979.2
2008-10-21,30139.4
2008-10-22,30291.2
2008-10-23,30615.0
2008-10-24,30469.9
2008-10-25,27332.0
2008-10-26,25976.0
2008-10-27,29972.1
2008-10-28,32099.7
2008-10-29,32098.2
2008-10-30,31942.0
2008-10-31,30794.8
2008-11-01,27122.7
2008-11-02,26950.1
2008-11-03,30165.1
2008-11-04,29887.8
2008-11-05,29690.4
2008-11-06,29667.4
2008-11-07,28968.2
2008-11-08,26608.3
2008-11-09,26196.8
2008-11-10,30638.5
2008-11-11,31775.2
2008-11-12,31376.1
2008-11-13,31376.9
2008-11-14,29771.0
2008-11-15,27166.2
2008-11-16,27679.1
2008-11-17,32055.8
2008-11-18,34158.1
2008-11-19,35214.0
2008-11-20,34367.8
2008-11-21,34685.7
2008-11-22,34091.7
2008-11-23,32664.1
2008-11-24,34815.6
2008-11-25,32996.7
2008-11-26,33456.0
2008-11-27,29567.1
2008-11-28,30392.8
2008-11-29,29974.1
2008-11-30,30755.7
2008-12-01,31405.2
2008-12-02,33321.0
2008-12-03,34343.2
2008-12-04,33401.3
2008-12-05,34066.0
2008-12-06,34156.7
2008-12-07,33726.6
2008-12-08,38714.3
2008-12-09,35511.2
2008-12-10,31951.8
2008-12-11,33658.7
2008-12-12,34211.6
2008-12-13,33616.2
2008-12-14,32461.1
2008-12-15,32193.2
2008-12-16,33872.8
2008-12-17,35183.3
2008-12-18,34723.2
2008-12-19,35449.8
2008-12-20,34046.7
2008-12-21,34387.3
2008-12-22,40412.1
2008-12-23,39232.9
2008-12-24,33990.1
2008-12-25,28785.0
2008-12-26,32720.3
2008-12-27,30130.9
2008-12-28,27661.9
2008-12-29,31359.7
2008-12-30,32601.3
2008-12-31,34196.7
2009-01-01,34718.1
2009-01-02,34989.7
2009-01-03,32507.9
2009-01-04,32334.9
2009-01-05,33323.6
2009-01-06,35485.9
2009-01-07,35561.3
2009-01-08,35326.3
2009-01-09,36385.5
2009-01-10,34292.0
2009-01-11,32826.7
2009-01-12,36585.5
2009-01-13,36858.7
2009-01-14,38225.5
2009-01-15,39721.6
2009-01-16,42399.7
2009-01-17,40635.2
2009-01-18,35541.4
2009-01-19,37451.9
2009-01-20,39072.0
2009-01-21,39580.0
2009-01-22,37978.3
2009-01-23,35016.6
2009-01-24,32522.9
2009-01-25,35318.9
2009-01-26,38247.8
2009-01-27,37821.9
2009-01-28,37580.6
2009-01-29,36443.3
2009-01-30,36748.5
2009-01-31,35366.8
2009-02-01,31751.8
2009-02-02,33052.4
2009-02-03,35442.4
2009-02-04,37037.0
2009-02-05,40296.1
2009-02-06,38111.4
2009-02-07,32654.6
2009-02-08,28234.8
2009-02-09,32634.5
2009-02-10,32511.5
2009-02-11,30525.5
2009-02-12,30427.8
2009-02-13,32107.5
2009-02-14,31062.1
2009-02-15,30355.2
2009-02-16,33667.8
2009-02-17,34765.5
2009-02-18,35523.8
2009-02-19,33354.4
2009-02-20,36563.7
2009-02-21,32444.9
2009-02-22,31469.2
2009-02-23,36196.7
2009-02-24,36604.5
2009-02-25,34985.8
2009-02-26,33310.6
2009-02-27,31029.2
2009-02-28,29560.0
2009-03-01,31543.0
2009-03-02,37473.4
2009-03-03,39069.4
2009-03-04,37335.7
2009-03-05,34985.0
2009-03-06,31303.5
2009-03-07,26886.4
2009-03-08,25673.7
2009-03-09,29208.5
2009-03-10,31271.8
2009-03-11,30781.6
2009-03-12,31423.8
2009-03-13,32193.5
2009-03-14,29407.0
2009-03-15,28105.7
2009-03-16,30850.5
2009-03-17,30455.8
2009-03-18,30045.7
2009-03-19,29860.9
2009-03-20,30824.9
2009-03-21,29226.5
2009-03-22,27979.4
2009-03-23,31553.5
2009-03-24,32692.0
2009-03-25,31710.2
2009-03-26,31285.8
2009-03-27,28945.5
2009-03-28,26559.8
2009-03-29,26029.5
2009-03-30,29640.0
2009-03-31,29930.9
2009-04-01,30226.0
2009-04-02,29113.7
2009-04-03,28600.8
2009-04-04,26393.7
2009-04-05,25366.2
2009-04-06,28781.7
2009-04-07,30564.5
2009-04-08,30798.1
2009-04-09,29290.5
2009-04-10,27362.6
2009-04-11,26203.0
2009-04-12,25951.9
2009-04-13,29534.0
2009-04-14,30357.9
2009-04-15,30852.9
2009-04-16,29756.0
2009-04-17,28541.7
2009-04-18,25439.2
2009-04-19,24504.5
2009-04-20,29427.7
2009-04-21,28822.5
2009-04-22,28725.3
2009-04-23,28911.0
2009-04-24,28280.9
2009-04-25,26219.1
2009-04-26,28723.6
2009-04-27,34283.5
2009-04-28,34597.7
2009-04-29,29013.3
2009-04-30,27886.0
2009-05-01,28500.9
2009-05-02,25551.8
2009-05-03,24993.2
2009-05-04,28316.7
2009-05-05,28496.1
2009-05-06,28477.2
2009-05-07,29105.0
2009-05-08,29127.6
2009-05-09,28276.2
2009-05-10,25158.8
2009-05-11,27807.5
2009-05-12,28133.9
2009-05-13,28349.2
2009-05-14,28835.7
2009-05-15,30107.8
2009-05-16,27891.7
2009-05-17,25325.7
2009-05-18,27582.7
2009-05-19,28297.6
2009-05-20,29178.4
2009-05-21,30178.1
2009-05-22,31338.4
2009-05-23,29689.7
2009-05-24,29128.1
2009-05-25,29805.1
2009-05-26,28891.4
2009-05-27,28918.1
2009-05-28,30494.5
2009-05-29,30431.3
2009-05-30,27589.7
2009-05-31,26720.8
2009-06-01,29020.2
2009-06-02,32228.4
2009-06-03,32274.5
2009-06-04,29369.5
2009-06-05,28567.8
2009-06-06,26707.2
2009-06-07,28287.7
2009-06-08,34193.3
2009-06-09,33576.8
2009-06-10,32712.8
2009-06-11,31800.7
2009-06-12,34014.1
2009-06-13,30938.6
2009-06-14,28616.5
2009-06-15,32063.5
2009-06-16,30685.0
2009-06-17,29259.8
2009-06-18,30640.0
2009-06-19,31792.5
2009-06-20,29235.7
2009-06-21,28334.7
2009-06-22,33130.7
2009-06-23,33908.6
2009-06-24,34853.9
2009-06-25,36569.8
2009-06-26,36986.9
2009-06-27,32225.6
2009-06-28,30473.9
2009-06-29,34688.9
2009-06-30,34909.1
2009-07-01,34916.3
2009-07-02,34583.1
2009-07-03,30764.0
2009-07-04,28783.3
2009-07-05,28153.9
2009-07-06,33611.0
2009-07-07,35311.7
2009-07-08,33443.2
2009-07-09,32518.2
2009-07-10,32445.7
2009-07-11,30549.1
2009-07-12,31797.8
2009-07-13,33974.5
2009-07-14,33361.2
2009-07-15,34425.0
2009-07-16,38937.0
2009-07-17,37859.1
2009-07-18,32550.1
2009-07-19,30385.2
2009-07-20,34853.1
2009-07-21,33899.8
2009-07-22,36015.6
2009-07-23,35726.7
2009-07-24,34729.8
2009-07-25,33596.2
2009-07-26,34438.9
2009-07-27,38737.4
2009-07-28,40464.9
2009-07-29,39820.8
2009-07-30,40256.9
2009-07-31,38750.9
2009-08-01,34392.9
2009-08-02,32746.0
2009-08-03,37827.1
2009-08-04,39089.9
2009-08-05,40371.5
2009-08-06,35184.5
2009-08-07,33519.5
2009-08-08,31355.8
2009-08-09,33829.0
2009-08-10,42569.8
2009-08-11,43207.3
2009-08-12,39765.3
2009-08-13,36866.7
2009-08-14,37607.2
2009-08-15,36592.2
2009-08-16,37314.7
2009-08-17,42409.0
2009-08-18,42721.7
2009-08-19,42759.9
2009-08-20,43567.0
2009-08-21,43349.0
2009-08-22,36206.2
2009-08-23,35733.8
2009-08-24,38071.9
2009-08-25,38001.0
2009-08-26,39750.0
2009-08-27,37734.1
2009-08-28,34583.4
2009-08-29,32919.8
2009-08-30,32268.2
2009-08-31,31098.7
2009-09-01,30174.1
2009-09-02,30657.9
2009-09-03,31194.0
2009-09-04,32307.9
2009-09-05,30816.5
2009-09-06,28382.7
2009-09-07,28044.5
2009-09-08,31104.9
2009-09-09,31611.0
2009-09-10,29924.4
2009-09-11,29001.4
2009-09-12,26636.0
2009-09-13,27599.7
2009-09-14,31804.8
2009-09-15,32560.2
2009-09-16,30902.1
2009-09-17,29295.5
2009-09-18,29520.4
2009-09-19,26323.7
2009-09-20,25372.8
2009-09-21,29642.0
2009-09-22,31132.9
2009-09-23,34041.7
2009-09-24,35338.7
2009-09-25,30431.7
2009-09-26,25778.0
2009-09-27,26097.0
2009-09-28,29204.8
2009-09-29,28435.0
2009-09-30,28153.2
2009-10-01,28156.1
2009-10-02,28381.2
2009-10-03,26370.7
2009-10-04,25275.8
2009-10-05,28154.1
2009-10-06,28452.7
2009-10-07,28823.1
2009-10-08,28338.3
2009-10-09,29157.2
2009-10-10,26437.2
2009-10-11,24706.2
2009-10-12,28320.4
2009-10-13,28821.3
2009-10-14,29190.3
2009-10-15,30589.4
2009-10-16,30983.5
2009-10-17,28626.6
2009-10-18,27804.8
2009-10-19,30251.7
2009-10-20,29860.8
2009-10-21,29004.3
2009-10-22,28805.4
2009-10-23,28417.5
2009-10-24,26770.9
2009-10-25,25028.3
2009-10-26,28706.6
2009-10-27,29386.6
2009-10-28,29266.9
2009-10-29,28883.5
2009-10-30,28576.9
2009-10-31,26465.9
2009-11-01,25724.2
2009-11-02,29391.8
2009-11-03,29638.6
2009-11-04,30192.5
2009-11-05,30217.2
2009-11-06,30680.7
2009-11-07,28644.4
2009-11-08,26360.7
2009-11-09,28989.5
2009-11-10,28942.7
2009-11-11,29493.5
2009-11-12,31110.3
2009-11-13,30164.8
2009-11-14,26817.5
2009-11-15,25500.4
2009-11-16,28583.8
2009-11-17,29541.7
2009-11-18,29957.0
2009-11-19,29766.1
2009-11-20,28867.2
2009-11-21,27565.8
2009-11-22,27160.3
2009-11-23,30450.6
2009-11-24,30204.9
2009-11-25,29687.5
2009-11-26,25932.5
2009-11-27,27945.4
2009-11-28,27897.8
2009-11-29,27421.0
2009-11-30,29912.3
2009-12-01,31838.8
2009-12-02,32416.0
2009-12-03,30080.7
2009-12-04,30970.2
2009-12-05,31173.5
2009-12-06,31490.5
2009-12-07,34665.2
2009-12-08,33737.8
2009-12-09,33064.5
2009-12-10,33964.4
2009-12-11,37188.6
2009-12-12,33627.5
2009-12-13,32789.2
2009-12-14,33124.2
2009-12-15,32437.4
2009-12-16,34826.5
2009-12-17,36775.7
2009-12-18,36851.9
2009-12-19,36523.5
2009-12-20,34696.0
2009-12-21,36342.6
2009-12-22,36150.0
2009-12-23,36864.0
2009-12-24,34375.5
2009-12-25,31661.2
2009-12-26,30016.1
2009-12-27,28886.4
2009-12-28,33884.8
2009-12-29,37251.3
2009-12-30,37407.7
2009-12-31,34778.3
2010-01-01,31274.4
2010-01-02,34892.5
2010-01-03,37955.0
2010-01-04,38887.9
2010-01-05,38158.0
2010-01-06,37500.5
2010-01-07,36464.0
2010-01-08,36908.7
2010-01-09,35895.8
2010-01-10,36269.1
2010-01-11,38182.0
2010-01-12,37104.3
2010-01-13,37043.5
2010-01-14,35587.8
2010-01-15,34001.9
2010-01-16,30385.7
2010-01-17,30961.8
2010-01-18,31876.5
2010-01-19,33156.8
2010-01-20,33816.7
2010-01-21,34558.6
2010-01-22,34029.3
2010-01-23,31850.0
2010-01-24,31314.9
2010-01-25,30947.3
2010-01-26,32749.5
2010-01-27,34602.4
2010-01-28,35091.8
2010-01-29,38893.5
2010-01-30,38276.4
2010-01-31,36063.7
2010-02-01,37215.2
2010-02-02,36876.4
2010-02-03,35358.8
2010-02-04,35026.9
2010-02-05,35410.8
2010-02-06,34518.8
2010-02-07,34538.8
2010-02-08,36930.7
2010-02-09,36478.2
2010-02-10,35719.3
2010-02-11,35086.0
2010-02-12,35534.3
2010-02-13,34444.2
2010-02-14,33125.4
2010-02-15,35278.0
2010-02-16,35967.6
2010-02-17,36316.5
2010-02-18,35042.0
2010-02-19,33854.9
2010-02-20,31392.6
2010-02-21,30464.2
2010-02-22,33700.7
2010-02-23,34436.1
2010-02-24,33409.7
2010-02-25,34838.8
2010-02-26,36064.0
2010-02-27,32178.8
2010-02-28,30890.7
2010-03-01,33059.0
2010-03-02,33196.9
2010-03-03,33869.0
2010-03-04,33096.5
2010-03-05,32550.3
2010-03-06,29982.0
2010-03-07,28332.2
2010-03-08,30653.8
2010-03-09,30159.5
2010-03-10,30303.5
2010-03-11,29817.1
2010-03-12,30547.2
2010-03-13,29275.4
2010-03-14,27570.6
2010-03-15,31123.7
2010-03-16,30138.0
2010-03-17,29628.8
2010-03-18,29198.8
2010-03-19,28488.3
2010-03-20,25703.7
2010-03-21,24763.8
2010-03-22,28337.9
2010-03-23,28882.5
2010-03-24,29056.7
2010-03-25,29041.2
2010-03-26,29400.0
2010-03-27,28646.4
2010-03-28,28058.9
2010-03-29,29523.8
2010-03-30,31020.0
2010-03-31,29754.5
2010-04-01,28412.6
2010-04-02,26429.1
2010-04-03,24858.4
2010-04-04,23792.6
2010-04-05,27929.7
2010-04-06,30007.2
2010-04-07,31967.8
2010-04-08,31874.1
2010-04-09,27945.5
2010-04-10,25501.0
2010-04-11,24885.2
2010-04-12,27732.4
2010-04-13,28424.8
2010-04-14,28615.4
2010-04-15,28430.1
2010-04-16,28120.1
2010-04-17,25352.5
2010-04-18,25320.3
2010-04-19,28190.5
2010-04-20,28171.0
2010-04-21,28140.8
2010-04-22,28170.2
2010-04-23,27522.2
2010-04-24,25071.8
2010-04-25,25114.0
2010-04-26,28358.2
2010-04-27,28176.3
2010-04-28,29016.8
2010-04-29,28526.6
2010-04-30,28379.9
2010-05-01,28201.7
2010-05-02,31153.2
2010-05-03,34552.1
2010-05-04,32416.6
2010-05-05,30995.9
2010-05-06,31493.3
2010-05-07,28860.6
2010-05-08,26245.7
2010-05-09,24218.3
2010-05-10,27999.8
2010-05-11,28758.5
2010-05-12,29123.9
2010-05-13,28347.6
2010-05-14,29991.3
2010-05-15,27074.8
2010-05-16,25255.9
2010-05-17,28296.3
2010-05-18,28522.8
2010-05-19,28474.5
2010-05-20,29976.6
2010-05-21,31873.7
2010-05-22,28118.1
2010-05-23,27015.0
2010-05-24,30633.6
2010-05-25,33128.5
2010-05-26,36792.5
2010-05-27,37538.1
2010-05-28,30958.8
2010-05-29,29177.0
2010-05-30,31014.6
2010-05-31,34458.1
2010-06-01,38009.8
2010-06-02,38505.5
2010-06-03,40045.4
2010-06-04,39844.2
2010-06-05,37842.5
2010-06-06,35806.0
2010-06-07,31130.7
2010-06-08,30379.7
2010-06-09,29627.8
2010-06-10,32584.3
2010-06-11,32465.9
2010-06-12,32645.8
2010-06-13,35589.3
2010-06-14,37377.7
2010-06-15,35626.7
2010-06-16,34385.2
2010-06-17,35689.7
2010-06-18,34595.5
2010-06-19,34689.2
2010-06-20,38032.9
2010-06-21,41237.8
2010-06-22,40804.1
2010-06-23,43141.6
2010-06-24,44662.8
2010-06-25,40524.5
2010-06-26,37732.1
2010-06-27,40209.3
2010-06-28,45642.5
2010-06-29,42349.6
2010-06-30,34175.4
2010-07-01,32085.0
2010-07-02,31624.8
2010-07-03,31705.4
2010-07-04,35181.2
2010-07-05,40801.4
2010-07-06,47666.2
2010-07-07,48745.7
2010-07-08,46137.6
2010-07-09,43616.5
2010-07-10,35887.7
2010-07-11,36406.1
2010-07-12,39534.5
2010-07-13,39913.2
2010-07-14,38854.7
2010-07-15,41645.6
2010-07-16,44694.1
2010-07-17,41806.0
2010-07-18,41626.0
2010-07-19,44286.0
2010-07-20,42792.9
2010-07-21,44683.5
2010-07-22,43305.0
2010-07-23,44146.5
2010-07-24,46764.5
2010-07-25,41753.9
2010-07-26,38201.2
2010-07-27,39217.3
2010-07-28,42164.0
2010-07-29,43328.1
2010-07-30,36782.1
2010-07-31,33055.3
2010-08-01,32145.6
2010-08-02,36008.8
2010-08-03,38944.8
2010-08-04,43882.2
2010-08-05,44652.5
2010-08-06,41423.0
2010-08-07,34340.5
2010-08-08,35827.3
2010-08-09,43183.7
2010-08-10,45210.0
2010-08-11,45584.1
2010-08-12,40313.0
2010-08-13,35570.8
2010-08-14,31925.6
2010-08-15,31097.2
2010-08-16,40451.0
2010-08-17,41861.5
2010-08-18,36453.9
2010-08-19,38608.5
2010-08-20,39928.6
2010-08-21,35479.4
2010-08-22,35599.3
2010-08-23,35418.9
2010-08-24,31986.2
2010-08-25,32528.8
2010-08-26,34626.8
2010-08-27,32561.9
2010-08-28,30803.2
2010-08-29,33822.9
2010-08-30,40086.1
2010-08-31,42149.2
2010-09-01,43700.2
2010-09-02,44372.4
2010-09-03,39908.4
2010-09-04,31468.6
2010-09-05,26734.0
2010-09-06,28318.6
2010-09-07,36644.9
2010-09-08,38740.8
2010-09-09,31248.4
2010-09-10,29684.2
2010-09-11,27522.3
2010-09-12,26597.9
2010-09-13,30889.6
2010-09-14,31029.0
2010-09-15,30443.2
2010-09-16,31157.0
2010-09-17,31408.5
2010-09-18,26866.3
2010-09-19,27727.7
2010-09-20,30636.5
2010-09-21,29689.0
2010-09-22,33928.1
2010-09-23,35582.1
2010-09-24,37298.4
2010-09-25,34950.5
2010-09-26,27684.2
2010-09-27,31590.8
2010-09-28,33790.8
2010-09-29,30956.5
2010-09-30,33610.6
2010-10-01,30218.1
2010-10-02,25384.6
2010-10-03,24755.8
2010-10-04,28368.5
2010-10-05,28883.7
2010-10-06,28608.3
2010-10-07,28649.2
2010-10-08,28202.1
2010-10-09,25653.4
2010-10-10,24760.7
2010-10-11,28948.4
2010-10-12,29643.9
2010-10-13,28258.7
2010-10-14,28781.7
2010-10-15,28201.4
2010-10-16,25621.5
2010-10-17,25192.2
2010-10-18,28153.5
2010-10-19,28577.1
2010-10-20,28885.8
2010-10-21,28811.2
2010-10-22,28627.2
2010-10-23,26382.9
2010-10-24,24893.0
2010-10-25,28506.0
2010-10-26,29312.2
2010-10-27,30613.2
2010-10-28,29405.8
2010-10-29,27773.2
2010-10-30,26207.2
2010-10-31,25443.3
2010-11-01,29513.6
2010-11-02,30511.1
2010-11-03,30538.8
2010-11-04,30164.9
2010-11-05,29477.8
2010-11-06,27749.8
2010-11-07,28112.1
2010-11-08,30947.5
2010-11-09,29998.0
2010-11-10,29481.5
2010-11-11,29782.5
2010-11-12,30052.3
2010-11-13,27397.2
2010-11-14,26700.2
2010-11-15,29226.6
2010-11-16,29778.9
2010-11-17,29026.6
2010-11-18,30007.2
2010-11-19,30315.2
2010-11-20,28167.9
2010-11-21,27484.5
2010-11-22,29534.8
2010-11-23,29383.9
2010-11-24,30067.5
2010-11-25,27738.0
2010-11-26,27713.3
2010-11-27,29338.5
2010-11-28,29052.1
2010-11-29,32141.4
2010-11-30,31138.3
2010-12-01,30741.8
2010-12-02,33425.1
2010-12-03,33489.0
2010-12-04,32009.1
2010-12-05,32191.2
2010-12-06,36066.0
2010-12-07,36593.8
2010-12-08,36913.2
2010-12-09,37404.5
2010-12-10,37371.6
2010-12-11,33054.4
2010-12-12,30446.7
2010-12-13,35315.5
2010-12-14,40167.9
2010-12-15,39693.2
2010-12-16,39714.4
2010-12-17,38214.2
2010-12-18,35236.2
2010-12-19,34727.4
2010-12-20,37762.8
2010-12-21,37038.5
2010-12-22,36158.1
2010-12-23,35838.4
2010-12-24,33261.8
2010-12-25,31948.4
2010-12-26,34340.9
2010-12-27,37443.4
2010-12-28,36095.5
2010-12-29,34601.9
2010-12-30,34850.3
2010-12-31,31781.6
2011-01-01,29038.5
2011-01-02,28348.3
2011-01-03,34744.2
2011-01-04,35578.7
2011-01-05,35136.1
2011-01-06,36153.8
2011-01-07,35856.4
2011-01-08,35203.4
2011-01-09,35061.6
2011-01-10,37693.4
2011-01-11,37805.0
2011-01-12,37418.4
2011-01-13,37893.2
2011-01-14,37693.9
2011-01-15,34409.5
2011-01-16,32203.8
2011-01-17,36712.6
2011-01-18,36635.8
2011-01-19,34313.6
2011-01-20,34685.5
2011-01-21,36243.5
2011-01-22,37685.5
2011-01-23,37404.0
2011-01-24,40480.8
2011-01-25,36842.1
2011-01-26,36447.9
2011-01-27,34975.1
2011-01-28,35764.0
2011-01-29,33790.6
2011-01-30,32709.0
2011-01-31,36596.8
2011-02-01,36921.7
2011-02-02,35075.2
2011-02-03,36230.1
2011-02-04,36582.5
2011-02-05,33270.3
2011-02-06,30501.9
2011-02-07,33534.8
2011-02-08,34858.7
2011-02-09,38217.8
2011-02-10,37114.2
2011-02-11,36978.5
2011-02-12,33477.2
2011-02-13,31424.9
2011-02-14,31656.1
2011-02-15,33907.5
2011-02-16,33646.8
2011-02-17,30629.0
2011-02-18,28863.7
2011-02-19,28789.9
2011-02-20,30259.4
2011-02-21,32860.8
2011-02-22,35477.5
2011-02-23,35236.4
2011-02-24,34383.0
2011-02-25,32236.0
2011-02-26,30574.8
2011-02-27,28289.6
2011-02-28,30717.0
2011-03-01,31827.5
2011-03-02,32275.8
2011-03-03,34515.7
2011-03-04,33117.2
2011-03-05,28275.7
2011-03-06,27237.2
2011-03-07,31840.5
2011-03-08,32230.5
2011-03-09,32987.7
2011-03-10,32047.6
2011-03-11,30522.8
2011-03-12,28325.3
2011-03-13,27449.6
2011-03-14,31248.2
2011-03-15,31673.4
2011-03-16,30643.9
2011-03-17,29221.9
2011-03-18,28119.4
2011-03-19,25382.5
2011-03-20,26649.5
2011-03-21,30347.9
2011-03-22,29461.4
2011-03-23,31706.1
2011-03-24,32308.5
2011-03-25,32317.1
2011-03-26,29970.8
2011-03-27,29193.0
2011-03-28,32509.9
2011-03-29,31858.4
2011-03-30,31604.9
2011-03-31,32149.6
2011-04-01,31723.5
2011-04-02,28386.5
2011-04-03,26868.2
2011-04-04,29014.0
2011-04-05,28977.4
2011-04-06,30217.0
2011-04-07,29504.7
2011-04-08,30278.6
2011-04-09,27062.7
2011-04-10,25493.6
2011-04-11,28673.6
2011-04-12,28427.5
2011-04-13,29165.0
2011-04-14,28370.8
2011-04-15,27663.2
2011-04-16,27312.6
2011-04-17,25183.9
2011-04-18,27963.8
2011-04-19,28441.7
2011-04-20,28680.2
2011-04-21,27402.0
2011-04-22,27582.9
2011-04-23,26316.9
2011-04-24,24649.6
2011-04-25,29582.5
2011-04-26,31333.8
2011-04-27,31815.2
2011-04-28,31229.5
2011-04-29,27823.5
2011-04-30,24799.2
2011-05-01,24381.5
2011-05-02,27978.4
2011-05-03,29804.8
2011-05-04,28297.0
2011-05-05,27846.8
2011-05-06,27626.2
2011-05-07,24890.7
2011-05-08,24244.0
2011-05-09,27842.1
2011-05-10,28113.3
2011-05-11,28339.3
2011-05-12,28750.6
2011-05-13,27871.1
2011-05-14,25348.1
2011-05-15,25652.4
2011-05-16,29083.5
2011-05-17,28839.4
2011-05-18,29129.2
2011-05-19,29144.6
2011-05-20,28257.0
2011-05-21,26583.8
2011-05-22,25842.8
2011-05-23,30222.2
2011-05-24,32778.8
2011-05-25,34077.1
2011-05-26,36359.8
2011-05-27,36094.3
2011-05-28,32456.9
2011-05-29,32607.3
2011-05-30,36827.2
2011-05-31,42043.7
2011-06-01,43139.5
2011-06-02,35735.5
2011-06-03,30352.6
2011-06-04,27109.3
2011-06-05,27357.0
2011-06-06,33269.0
2011-06-07,36832.1
2011-06-08,42111.5
2011-06-09,46009.5
2011-06-10,41097.8
2011-06-11,34253.3
2011-06-12,31261.6
2011-06-13,32106.2
2011-06-14,30548.5
2011-06-15,31543.3
2011-06-16,32170.1
2011-06-17,33646.2
2011-06-18,32937.4
2011-06-19,32356.9
2011-06-20,34589.8
2011-06-21,36512.6
2011-06-22,39485.6
2011-06-23,39013.8
2011-06-24,36670.9
2011-06-25,32669.4
2011-06-26,30883.0
2011-06-27,35301.0
2011-06-28,38370.6
2011-06-29,38191.5
2011-06-30,35416.4
2011-07-01,34646.9
2011-07-02,33749.5
2011-07-03,33669.2
2011-07-04,34745.9
2011-07-05,39411.1
2011-07-06,41076.2
2011-07-07,41978.1
2011-07-08,38789.0
2011-07-09,35971.2
2011-07-10,35705.0
2011-07-11,43301.2
2011-07-12,45653.5
2011-07-13,41746.9
2011-07-14,36261.0
2011-07-15,36210.8
2011-07-16,34866.8
2011-07-17,36431.9
2011-07-18,43557.2
2011-07-19,45405.3
2011-07-20,45009.0
2011-07-21,48978.2
2011-07-22,51987.5
2011-07-23,47976.6
2011-07-24,44416.6
2011-07-25,41874.9
2011-07-26,41916.8
2011-07-27,40278.0
